39.412654	15.840683	7.1866183	0.018975754	6.0273508	3.496961e-05	0.02232773	641618.37
8.4680309	18.367251	1.493913	0.019499157	7.2849846	3.4242964e-05	0.0371515	7949873.8
122.19565	48.3954	21.196413	0.019328281	7.8356224	2.1488788e-05	0.015253836	83597.137
122.27335	31.49183	19.111236	0.016411284	5.9060519	6.206599e-05	0.036216377	8349078.7
168.24472	35.19343	8.5455107	0.010450953	8.0149925	4.3101288e-05	0.048646078	191024.91
69.030374	17.982958	6.3977674	0.0031645426	1.0789461	3.3447187e-06	0.01963701	4068675.1
93.494947	8.5671021	22.276396	0.014466964	9.3472651	1.4687879e-05	0.039232776	2254168.7
149.57376	26.284447	40.385677	0.012259489	8.6852211	5.9184219e-05	0.030259764	2794733.2
6.2229799	28.70757	15.077804	0.018231998	9.311087	9.1635444e-06	0.015856545	8970199.8
9.6230943	35.124458	34.647722	0.0021915276	4.5383802	1.1690359e-05	0.040949777	418110.62
95.346035	34.760372	9.2591084	0.0010040371	9.3565624	7.9856825e-05	0.042899685	1080204.3
120.80689	40.575682	43.83535	0.011850935	6.5450626	5.3663341e-05	0.010003338	9999914.5
1.3856735	23.483196	26.726522	0.010668903	6.3678164	1.9768736e-05	0.036100119	8562518
69.014817	37.070443	10.662101	0.018253324	7.2899022	5.315392e-05	0.029703811	7823913.6
12.031603	8.9280695	5.9251116	0.018619564	1.3861366	5.7939122e-05	0.031953973	2859080.2
75.147475	17.064176	16.350421	0.018014995	4.4985718	8.2829586e-05	0.0054241392	558211.25
123.61909	1.6106141	10.531155	0.0030156878	3.5964895	1.6846245e-05	0.023506822	5986561.1
106.0158	22.59127	10.11384	0.0016645654	9.0986911	3.4844013e-05	0.0091539265	9387124.7
167.47857	40.469193	3.3046039	0.017349967	8.7010434	2.3323256e-05	0.025043041	8374610.1
152.31004	46.721759	24.477269	0.016889996	7.9356002	9.3962381e-05	0.043388337	9340224.4
94.84718	28.610983	35.466855	0.019167453	3.2321276	2.57294e-05	0.032773713	44207.552
16.55368	28.785935	7.4319927	0.011382359	3.4683195	3.403404e-05	0.012800464	6262318.4
117.70541	29.206961	9.5007777	0.0013007179	3.2456649	1.011387e-05	0.022406634	4503935.5
74.879884	49.401541	38.570768	0.0011661162	3.2905872	8.3806572e-05	0.013302457	8406774.2
126.21431	36.694202	38.904982	0.018914809	5.8985356	3.7047925e-05	0.044387815	9975575.1
163.85775	6.4475534	21.037163	0.0021954059	0.48856216	6.448101e-05	0.045999751	9449072.3
137.19565	26.03045	37.604099	0.0091874248	6.564229	3.2334154e-05	0.047811546	9632295.4
47.241539	22.77981	11.100215	0.0090485898	1.7975523	4.0125851e-05	0.033658844	9371549.1
8.5436125	24.26398	19.313852	0.012648605	8.9610328	9.5175061e-05	0.03918851	6569981.9
132.49474	27.70433	32.90775	0.0031032734	1.7779806	7.252577e-06	0.0062915983	5920582.9
59.082161	29.673902	18.551021	0.010716592	6.7193949	9.4062374e-05	0.02289202	380074.92
113.87494	8.276168	1.0119611	0.0027626552	5.9704202	6.316977e-06	0.026174334	1750215.3
136.15389	36.555468	6.030007	0.004946218	0.85174793	6.9433175e-05	0.022038651	2002151.7
178.38673	26.747362	15.326852	0.01508557	2.3274788	6.3370098e-05	0.038611744	6720794.5
65.760961	17.91425	6.4067843	0.016173701	5.4354227	6.1235022e-05	0.032583896	881385.58
44.466999	29.801845	26.823268	0.0073961039	8.2500563	7.700639e-05	0.017533494	8120471.4
176.85905	2.6148949	19.657073	0.017318218	1.6959024	4.6397986e-05	0.010426186	7604122.1
130.07887	45.538652	19.429187	0.015287404	3.3320359	1.0952355e-05	0.032901328	8452999.9
135.60405	38.121014	11.349838	0.0074072998	9.5270655	7.6237852e-05	0.04261379	6969519.8
117.27334	25.890406	49.723876	0.015488201	1.1906619	2.958598e-05	0.019974465	1626652.7
13.083459	21.047998	15.190753	0.019193065	5.9544425	5.1569535e-05	0.04082985	5078632.2
113.69425	23.697267	21.986124	0.0048392342	9.5152708	2.9170081e-05	0.0072881324	8299876.5
159.24728	8.9641204	12.786405	0.0030087963	0.95700807	6.1556617e-05	0.031641825	3167330.7
49.087794	34.970947	37.112283	0.018839708	9.2346022	8.2065268e-05	0.024146289	1842906
78.554053	2.6988127	26.142891	0.012978059	6.058941	7.0952102e-05	0.046679354	10592.869
137.96906	34.945107	1.562887	0.011244787	3.6213617	9.1974673e-05	0.039906063	1244352.7
85.991718	9.4147251	4.4420077	0.0071422271	1.4254124	1.8322023e-05	0.0061960775	9118708.7
42.799398	13.28556	30.823754	0.0064108195	1.3061737	3.8238429e-05	0.037473981	6655336.7
49.483231	47.4045	27.82641	0.0066438599	6.9611482	7.327022e-05	0.035192089	622402.59
64.667696	37.428047	23.466282	0.0093539716	0.21812185	5.2587054e-05	0.023440244	4958339.8
29.971296	41.184515	46.808462	0.015200677	5.374	3.0617291e-05	0.015172873	6343017
87.573129	15.146742	15.821881	0.012782841	5.5185817	8.4808757e-05	0.025472242	940480.45
161.57813	17.299287	45.354043	0.017200292	0.10215149	8.07861e-05	0.011965483	1427961.3
163.65746	33.121968	22.401915	0.0093016754	6.5600988	7.1983836e-05	0.028881109	5338391.5
10.901579	41.916689	42.991791	0.010258712	1.6797951	3.2324152e-05	0.019792195	4511530.4
162.83756	21.791374	10.038774	0.0021778646	9.8163266	7.201857e-05	0.03742719	6067065.1
90.814121	22.62808	15.675824	0.018370114	1.9014846	1.6100861e-05	0.013780505	2553748.2
92.932553	22.140114	40.570914	0.0055059861	3.45245	7.1739566e-06	0.023950705	8330328.1
57.425929	3.8932453	41.347537	0.018107691	3.8265835	7.2688711e-05	0.044506475	5019130.1
177.59558	19.774473	11.060078	0.0029654511	5.3886675	7.9164259e-05	0.01532127	8147737.2
88.915803	32.570023	30.735919	0.012337223	4.5342454	1.3694522e-05	0.044585663	5906614.5
47.906011	26.382533	21.595837	0.013705146	9.1626414	6.3831657e-05	0.041232734	5589337.1
16.331921	11.235387	19.239278	0.014390929	4.4140636	1.8662577e-05	0.028552346	2574994.5
170.59756	37.153612	4.5370885	0.0073482373	8.8670065	6.1927582e-05	0.029287412	5452541.1
13.274834	34.753683	11.846429	0.010824309	5.4774684	1.6870335e-05	0.008540309	3214956.1
90.127277	26.152674	16.938043	0.0081567801	2.1113756	3.9728704e-05	0.01697291	2363268.4
69.145587	18.983972	37.683194	0.015002711	6.6903778	2.0332382e-05	0.038705515	6616289.6
49.874724	25.612606	17.436825	0.010561029	3.3791645	2.6337625e-05	0.033598226	4292926.4
164.48714	7.0624361	41.720654	0.010208306	9.6181446	5.6464249e-05	0.010387996	1622752.3
95.354531	21.363887	10.037075	0.010004236	7.356218	9.4633979e-05	0.02105108	9516771.3
83.600248	40.848481	36.124837	0.019194039	7.1558488	1.3283855e-05	0.045501312	7564052.7
169.37639	2.4272319	41.142878	0.0022189485	5.5503926	6.1755042e-05	0.040550651	4939178.9
9.0151171	27.487219	1.3519037	0.0058671477	0.14832153	1.6991561e-05	0.039784644	4274041.4
137.07257	6.681437	35.446315	0.0081512665	0.43992205	7.7162718e-05	0.035516586	4190045.5
138.63682	36.911464	5.2154778	0.01733536	0.86990116	7.3797019e-05	0.032261667	2329965.6
149.00711	31.969533	45.536153	0.018402761	0.52881564	6.5014647e-06	0.046835215	6839354
22.565768	27.934434	45.127096	0.0031957829	9.9044006	7.0117801e-05	0.049456734	3711072.4
2.8561862	26.0283	30.106717	0.0075235594	7.0610146	6.9889146e-05	0.0093358589	1423593.2
123.92195	35.634146	30.593117	0.012463417	5.5725651	2.6885135e-05	0.022780779	1916276.7
156.28448	26.092481	22.519006	0.0066501902	6.5019042	5.8467389e-05	0.046556461	3275212
113.31782	36.32646	1.9294068	0.0017462771	3.7038874	6.141506e-05	0.044442495	5185406.4
132.52041	48.806721	39.540703	0.0036787941	2.4348648	2.9163195e-06	0.020008539	3033071
130.57416	35.559611	23.589769	0.012492396	8.4720827	1.4581557e-05	0.028519099	5114246.5
179.90242	47.377208	15.249266	0.01870297	0.9940314	7.2233153e-05	0.010489813	6929137
159.943	19.727785	25.407113	0.01381397	7.7856576	2.2608429e-05	0.022281827	2844820.7
41.975078	31.878089	32.352582	0.01939231	7.6470778	7.9863371e-05	0.030667698	874994.89
55.13793	10.033495	46.841321	0.0095483428	5.0370242	6.3675483e-05	0.031995268	702182.12
63.182745	24.948409	29.078107	0.013998129	4.7649636	9.384155e-05	0.024473374	5946820.1
92.389266	15.902877	39.750741	0.017549234	6.0439401	9.4925887e-05	0.0089972335	1393142.1
106.40044	34.655103	25.711574	0.0029799282	8.9018806	1.9383518e-05	0.046502812	74024.48
152.27668	35.311514	4.4179755	0.0086540186	7.5067007	7.8778994e-05	0.042767627	7445434.7
74.174539	42.622421	18.91339	0.012091257	1.9184241	3.8544785e-05	0.040509544	1127694
151.47192	25.022742	15.351143	0.002759356	1.0531024	2.2196293e-05	0.023911781	8240292.3
48.477109	40.225012	22.664414	0.0064963526	0.69156631	5.3102387e-05	0.020295181	1634992.7
74.771031	9.7826526	44.804487	0.019198887	2.9549124	9.1820663e-05	0.03111082	5262426.9
